0.508,0.528,0.505,0.500,0.505,0.549,0.502,0.571,0.529,0.515,0
0.493,0.504,0.438,0.5,0.497,0.504,0.567,0.494,0.516,0.483,0
0.484,0.506,0.489,0.544,0.438,0.479,0.363,0.585,0.478,0.520,0
0.333,0.497,0.570,0.518,0.376,0.409,0.363,0.382,0.5,0.467,1
0.392,0.507,0.512,0.490,0.470,0.511,0.5,0.526,0.505,0.687,0
0.538,0.505,0.548,0.502,0.500,0.561,0.502,0.491,0.551,0.504,1
0.518,0.4,0.476,0.508,0.506,0.5,0.416,0.496,0.564,0.605,0
0.444,0.517,0.517,0.460,0.584,0.5,0.547,0.479,0.909,0.655,1
0.556,0.561,0.464,0.5,0.609,0.533,0.619,0.443,0.517,0.537,0
0.414,0.6,0.45,0.833,0.469,0.493,0.483,0.506,0.333,0.545,1
0.465,0.484,0.478,0.503,0.480,0.514,0.539,0.489,0.461,0.515,1
0.511,0.497,0.531,0.560,0.547,0.65,0.508,0.508,0.504,0.572,1
0.510,0.5,0.506,0.513,0.5,0.687,0.492,0.492,0.562,0.547,1
0.495,0.488,0.512,0.520,0.604,0.487,0.526,0.684,0.471,0.349,0
0.495,0.483,0.642,0.548,0.522,0.549,0.547,0.594,0.546,0.517,0
0.538,0.515,0.532,0.532,0.659,0.506,0.506,0.500,0.681,0.520,1
0.431,0.25,0.642,0.333,0.5,0.495,0.480,0.5,0.5,0.375,0
0.484,0.550,0.4,0.529,0.538,0.586,0.496,0.496,0.527,0.56,0
0.480,0.513,0.542,0.534,0.501,0.588,0.357,0.504,0.478,0.728,0
0.454,0.5,0.440,0.607,0.471,0.666,0.472,0.833,0.540,0.441,1
0.529,0.501,0.416,0.7,0.495,0.470,0.480,0.5,0.513,0.481,0
0.452,0.464,0.6,0.363,0.470,0.25,0.484,0.597,0.496,0.469,0
0.506,0.495,0.495,0.525,0.525,0.469,0.483,0.494,0.514,0.436,1
0.372,0.515,0.466,0.473,0.504,0.714,0.507,0.472,0.459,0.481,0
0.857,0.541,0.542,0.581,0.485,0.530,0.687,0.6,0.214,0.453,0
0.5,0.518,0.523,0.562,0.532,0.515,0.531,0.494,0.525,0.511,0
0.495,0.325,0.603,0.460,0.5,0.562,0.398,0.369,0.48,0.44,0
0.491,0.527,0.641,0.513,0.568,0.510,0.581,0.545,0.482,0.491,1
0.531,0.5,0.504,0.509,0.522,0.408,0.512,0.5,0.5,0.481,1
0.473,0.474,0.492,0.446,0.466,0.514,0.263,0.498,0.230,0.514,1
0.478,0.485,0.5,0.470,0.534,0.525,0.424,0.558,0.498,0.506,0
0.494,0.492,0.505,0.607,0.5,0.568,0.517,0.5,0.584,0.36,0
0.503,0.486,0.266,0.1,0.451,0.456,0.411,0.411,0.785,0.481,0
0.525,0.505,0.502,0.564,0.563,0.507,0.526,0.494,0.5,0.490,0
0.315,0.2,0.166,0.453,0.447,0.692,0.420,0.565,0.454,0.423,1
0.445,0.497,0.513,0.6,0.506,0.479,0.474,0.560,0.307,0.521,1
0.5,0.495,0.466,0.442,0.466,0.501,0.497,0.411,0.428,0.584,1
0.511,0.487,0.637,0.785,0.785,0.604,0.392,0.525,0.5,0.489,1
0.548,0.52,0.499,0.573,0.519,0.517,0.572,0.534,0.571,0.619,0
0.505,0.507,0.457,0.541,0.521,0.493,0.655,0.498,0.529,0.516,1
0.506,0.519,0.507,0.504,0.554,0.519,0.476,0.498,0.543,0.509,1
0.597,0.511,0.463,0.25,0.531,0.454,0.651,0.6,0.557,0.561,1
0.506,0.55,0.508,0.507,0.512,0.536,0.616,0.616,0.425,0.635,1
0.405,0.2,0.497,0.504,0.267,0.491,0.353,0.503,0.405,0.571,0
0.502,0.582,0.517,0.512,0.508,0.506,0.498,0.571,0.527,0.492,0
0.530,0.515,0.476,0.517,0.485,0.541,0.542,0.548,0.503,0.519,0
0.489,0.4,0.4,0.633,0.535,0.52,0.497,0.426,0.452,0.497,0
0.548,0.492,0.497,0.497,0.5,0.545,0.502,0.502,0.375,0.6,1
0.496,0.521,0.521,0.575,0.6,0.510,0.512,0.558,0.488,0.519,0
0.727,0.503,0.502,0.535,0.464,0.511,0.516,0.462,0.528,0.511,0
0.565,0.515,0.511,0.489,0.498,0.523,0.460,0.419,0.307,0.451,1
0.531,0.489,0.486,0.5,0.519,0.508,0.518,0.582,0.576,0.498,0
0.416,0.5,0.481,0.481,0.354,0.525,0.420,0.393,0.528,0.417,1
0.428,0.518,0.478,0.215,0.215,0.454,0.505,0.513,0.552,0.536,1
0.491,0.489,0.561,0.406,0.498,0.551,0.507,0.511,0.488,0.488,0
0.425,0.480,0.503,0.545,0.465,0.537,0.528,0.494,0.474,0.785,0
0.230,0.473,0.489,0.490,0.491,0.326,0.496,0.875,0.498,0.539,1
0.312,0.509,0.714,0.5,0.589,0.493,0.511,0.482,0.470,0.521,0
0.507,0.409,0.549,0.578,0.357,0.497,0.636,0.497,0.473,0.504,1
0.333,0.517,0.471,0.580,0.538,0.529,0.497,0.504,0.632,0.519,1
0.502,0.518,0.5,0.495,0.583,0.612,0.491,0.581,0.846,0.5,1
0.466,0.440,0.508,0.4,0.545,0.523,0.321,0.714,0.405,0.7,1
0.550,0.518,0.528,0.485,0.5,0.503,0.490,0.500,0.575,0.529,0
0.518,0.437,0.506,0.384,0.615,0.483,0.503,0.557,0.557,0.333,0
0.6,0.498,0.498,0.55,0.490,0.459,0.514,0.433,0.379,0.363,1
0.509,0.260,0.3,0.515,0.481,0.5,0.557,0.512,0.507,0.489,1
0.459,0.428,0.471,0.573,0.474,0.483,0.512,0.526,0.501,0.504,1
0.527,0.478,0.505,0.500,0.333,0.534,0.501,0.5,0.484,0.537,0
0.480,0.379,0.357,0.307,0.552,0.430,0.490,0.382,0.230,0.5,0
0.544,0.785,0.785,0.522,0.492,0.524,0.508,0.513,0.510,0.609,1
0.531,0.494,0.507,0.543,0.527,0.552,0.527,0.548,0.511,0.526,1
0.491,0.560,0.492,0.511,0.386,0.628,0.5,0.5,0.482,0.525,1
0.627,0.484,0.497,0.495,0.495,0.8,0.529,0.5,0.507,0.6,1
0.497,0.507,0.563,0.473,0.556,0.547,0.541,0.522,0.532,0.495,1
0.463,0.562,0.333,0.496,0.490,0.482,0.484,0.357,0.516,0.576,0
0.586,0.546,0.260,0.539,0.505,0.522,0.479,0.9,0.541,0.505,1
0.469,0.491,0.500,0.562,0.426,0.5,0.340,0.521,0.508,0.548,1
0.272,0.428,0.432,0.469,0.636,0.348,0.4,0.418,0.547,0.563,1
0.5,0.5,0.503,0.510,0.512,0.539,0.502,0.514,0.512,0.551,1
0.504,0.492,0.490,0.490,0.5,0.484,0.5,0.455,0.564,0.5,1
0.285,0.415,0.423,0.512,0.4,0.302,0.486,0.486,0.468,0.210,1
0.5,0.341,0.495,0.491,0.365,0.519,0.459,0.517,0.500,0.473,1
0.462,0.375,0.571,0.507,0.36,0.538,0.496,0.495,0.481,0.451,0
0.333,0.489,0.452,0.473,0.461,0.416,0.4,0.488,0.539,0.461,1
0.176,0.25,0.533,0.133,0.527,0.434,0.454,0.354,0.502,0.456,0
0.593,0.653,0.461,0.510,0.496,0.515,0.434,0.499,0.537,0.470,0
0.540,0.509,0.455,0.496,0.542,0.589,0.516,0.513,0.520,0.470,0
0.5,0.502,0.581,0.523,0.502,0.509,0.52,0.494,0.533,0.496,1
0.491,0.509,0.504,0.565,0.532,0.565,0.493,0.492,0.547,0.524,1
0.548,0.584,0.512,0.494,0.505,0.497,0.504,0.530,0.65,0.506,0
0.501,0.576,0.498,0.518,0.542,0.471,0.409,0.470,0.513,0.520,0
0.524,0.537,0.517,0.441,0.496,0.734,0.491,0.516,0.513,0.646,0
0.563,0.513,0.5,0.507,0.492,0.517,0.484,0.634,0.505,0.538,0
0.489,0.449,0.564,0.492,0.475,0.544,0.566,0.595,0.538,0.451,0
0.483,0.420,0.464,0.423,0.432,0.375,0.510,0.538,0.4,0.461,0
0.55,0.5,0.498,0.333,0.438,0.666,0.475,0.7,0.442,0.508,0
0.517,0.589,0.523,0.628,0.500,0.566,0.461,0.507,0.500,0.557,1
0.487,0.504,0.395,0.516,0.5,0.490,0.475,0.640,0.642,0.486,1
0.493,0.376,0.518,0.502,0.517,0.496,0.347,0.347,0.514,0.551,0
0.846,0.366,0.526,0.483,0.496,0.344,0.441,0.507,0.486,0.461,1
0.439,0.311,0.463,0.375,0.305,0.463,0.479,0.516,0.636,0.483,0
0.593,0.460,0.519,0.564,0.519,0.518,0.525,0.511,0.428,0.471,1
0.437,0.512,0.512,0.483,0.498,0.489,0.642,0.539,0.5,0.494,1
0.612,0.422,0.510,0.520,0.507,0.525,0.528,0.521,0.564,0.504,1
0.272,0.489,0.656,0.484,0.461,0.519,0.475,0.56,0.5,0.561,0
0.520,0.521,0.527,0.421,0.479,0.523,0.493,0.476,0.785,0.5,0

