0, 0, 1, 0, 3, 1, 0, 0, 0, 0.5252, 0.5739, 0.5119, 0.4966, 0.5185, 0.5147350310396522, 0.49852939411037345, 0.49969989054831765, 0.4928352658061693, 0.5172950182160547, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0.4895, 0.5085, 0.5201, 0.5112, 0.5344, 0.49000759878419453, 0.49542610571736784, 0.5240711599498573, 0.5274321032083791, 0.4844789168410131, 0
0, 0, 1, 3, 1, 0, 0, 0, 0, 0.5363, 0.5275, 0.5014, 0.4752, 0.5116, 0.5056379794393501, 0.5005306881389205, 0.4990524958223802, 0.4820099825457156, 0.5078386499342697, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0.5143, 0.5061, 0.4516, 0.5, 0.75, 0.5326318762587052, 0.5122007584113278, 0.5251225366601449, 0.5481591778342239, 0.5254934430170134, 0
0, 0, 1, 0, 3, 1, 0, 0, 0, 0.51, 0.4828, 0.491, 0.5814, 0.5202, 0.4844789168410131, 0.5159816022356777, 0.5481591778342239, 0.5257870950590559, 0.4756451701276642, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0.5833, 0.5413, 0.5081, 0.5242, 0.55, 0.5417440486240082, 0.5326318762587052, 0.5384868885645685, 0.4742816908367715, 0.4843787376304597, 1
1, 3, 1, 0, 0, 0, 0, 0, 0, 0.7368, 0.4762, 0.3778, 0.2222, 0.4444, 0.49581670702401764, 0.5027634981104221, 0.5435492157514582, 0.5472921434019832, 0.469655833270909, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0.4286, 0.4424, 0.5029, 0.5357, 0.4286, 0.49542610571736784, 0.4979339400977665, 0.5110550163299603, 0.5254934430170134, 0.5093280030458786, 0
0, 0, 0, 2, 1, 2, 0, 0, 0, 0.6, 0.514, 0.543, 0.5238, 0.5255, 0.4742816908367715, 0.5036256891381743, 0.538331981785291, 0.519360522583695, 0.5472921434019832, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0.5159, 0.5674, 0.4539, 0.3939, 0.5455, 0.5295165088140666, 0.46924371917746394, 0.5172730483927941, 0.4843787376304597, 0.5509044668123366, 1
0, 0, 0, 0, 0, 2, 3, 0, 0, 0.5645, 0.5, 0.5882, 0.6323, 0.5118, 0.43764677948110153, 0.5512458258412535, 0.48525052928722656, 0.5527297949794985, 0.5122007584113278, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0.4936, 0.757, 0.4959, 0.6832, 0.5148, 0.4843787376304597, 0.5027634981104221, 0.5342341616963608, 0.5159816022356777, 0.5384868885645685, 1
0, 0, 0, 0, 2, 2, 1, 0, 0, 0.5097, 0.5612, 0.5288, 0.476, 0.6883, 0.4844789168410131, 0.5375035526961734, 0.5093272998197194, 0.5384868885645685, 0.5284786682354992, 0, 0, 0, 0, 0, 4, 1, 0, 0, 0.5061, 0.5232, 0.5316, 0.6832, 0.5294, 0.5078386499342697, 0.5129331212393665, 0.49852939411037345, 0.5257870950590559, 0.5342341616963608, 1
0, 0, 0, 0, 4, 1, 0, 0, 0, 0.5117, 0.5385, 0.4918, 0.4947, 0.5276, 0.5078386499342697, 0.5257870950590559, 0.4987327188940092, 0.48932428328259747, 0.49526866830322486, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0.48, 0.4956, 0.5158, 0.4841, 0.5047, 0.5240711599498573, 0.5233317455520732, 0.5122007584113278, 0.531818752353458, 0.5018302655832186, 1
0, 3, 2, 0, 0, 0, 0, 0, 0, 0.3, 0.381, 0.4975, 0.25, 0.3636, 0.49542610571736784, 0.5168499390656869, 0.49763076788928046, 0.4820099825457156, 0.5001753587991016, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0.4024, 0.4257, 0.4576, 0.5088, 0.4214, 0.4773809127525715, 0.4979339400977665, 0.5036256891381743, 0.5122007584113278, 0.5375035526961734, 1
0, 0, 0, 1, 2, 2, 0, 0, 0, 0.4649, 0.5271, 0.6337, 0.5122, 0.5494, 0.4843787376304597, 0.5027634981104221, 0.49542610571736784, 0.5384868885645685, 0.5231429637924598, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0.4691, 0.4942, 0.5857, 0.5385, 0.651, 0.5240711599498573, 0.5092858794463109, 0.5000916506278068, 0.48066123546626593, 0.5147350310396522, 1
